polygon,year,peak,tier,payout_pct
hex_009_022,2014,148.60709977861495,0,0.0
hex_009_022,2015,76.66941760649698,0,0.0
hex_009_022,2016,148.8999916965873,0,0.0
hex_009_022,2017,125.92267217257785,0,0.0
hex_009_022,2018,142.2513030924524,0,0.0
hex_009_022,2019,67.22559809449233,0,0.0
hex_009_022,2020,299.0084063008262,3,100.0
hex_009_022,2021,86.77948924977332,0,0.0
hex_009_022,2022,101.10479869051112,0,0.0
hex_009_023,2008,105.27137210445686,0,0.0
hex_009_023,2009,94.48170932981704,0,0.0
hex_009_023,2010,109.01166279400802,0,0.0
hex_009_023,2011,183.3331739904235,0,0.0
hex_009_023,2012,159.1433857837154,0,0.0
hex_009_023,2013,82.76675626134639,0,0.0
hex_009_023,2014,137.22853938767892,0,0.0
hex_009_023,2015,71.63690320991807,0,0.0
hex_009_023,2016,163.38274303186145,0,0.0
hex_009_023,2017,122.65590650959561,0,0.0
hex_009_023,2018,133.51648883169725,0,0.0
hex_009_023,2019,70.16372899909814,0,0.0
hex_009_023,2020,270.3850552965038,3,100.0
hex_009_023,2021,99.11087210252882,0,0.0
hex_009_023,2022,99.69922045492464,0,0.0
hex_010_000,2008,117.7640931991736,0,0.0
hex_010_000,2009,93.88778914166821,0,0.0
hex_010_000,2010,111.53345572828005,0,0.0
hex_010_000,2011,146.20071545146405,0,0.0
hex_010_000,2012,98.06505613751709,0,0.0
hex_010_000,2013,105.57638079122538,0,0.0
hex_010_000,2014,117.75503282990306,0,0.0
hex_010_000,2015,198.5803883243021,2,50.0
hex_010_000,2016,76.20098548084498,0,0.0
hex_010_000,2017,108.91608459674237,0,0.0
hex_010_000,2018,127.77607106197212,0,0.0
hex_010_000,2019,153.9408540350737,0,0.0
hex_010_000,2020,143.19964701530833,0,0.0
hex_010_000,2021,124.61190063389225,0,0.0
hex_010_000,2022,188.54817089772888,1,20.0
hex_010_016,2008,94.00698473847575,0,0.0
hex_010_016,2009,60.30497380176766,0,0.0
hex_010_016,2010,99.39764637639125,0,0.0
hex_010_016,2011,144.73137242198405,1,20.0
hex_010_016,2012,85.35268764914738,0,0.0
hex_010_016,2013,78.27200888815854,0,0.0
hex_010_016,2014,132.61657195090834,0,0.0
hex_010_016,2015,78.33218716858161,0,0.0
hex_010_016,2016,133.71088023955943,0,0.0
hex_010_016,2017,117.0177759558128,0,0.0
hex_010_016,2018,134.3841723907408,0,0.0
hex_010_016,2019,61.6041067684359,0,0.0
hex_010_016,2020,96.26837402820587,0,0.0
hex_010_016,2021,65.39241824991173,0,0.0
hex_010_016,2022,141.18665599307252,1,20.0
hex_010_018,2008,93.70493512373004,0,0.0
hex_010_018,2009,67.32355298510028,0,0.0
hex_010_018,2010,88.09419594595002,0,0.0
hex_010_018,2011,151.2237113204557,1,20.0
hex_010_018,2012,110.28048039344864,0,0.0
hex_010_018,2013,84.26399583036701,0,0.0
hex_010_018,2014,123.71424883440137,0,0.0
hex_010_018,2015,78.02070100789268,0,0.0
hex_010_018,2016,142.1925150374969,0,0.0
hex_010_018,2017,124.92960565182071,0,0.0
hex_010_018,2018,140.52901230810417,0,0.0
hex_010_018,2019,67.96421900944577,0,0.0
hex_010_018,2020,147.1724026255475,1,20.0
hex_010_018,2021,74.37882219995062,0,0.0
hex_010_018,2022,137.18433298481835,0,0.0
hex_010_019,2008,90.8014867863059,0,0.0
hex_010_019,2009,76.66003030059238,0,0.0
hex_010_019,2010,79.94850966658029,0,0.0
hex_010_019,2011,180.3757621888982,1,20.0
hex_010_019,2012,120.76854962769067,0,0.0
hex_010_019,2013,82.71486544092082,0,0.0
hex_010_019,2014,136.88806959641477,0,0.0
hex_010_019,2015,74.29015013621913,0,0.0
hex_010_019,2016,160.14422076715974,1,20.0
hex_010_019,2017,153.43727853232787,0,0.0
hex_010_019,2018,160.16477523503204,1,20.0
hex_010_019,2019,72.57900743165364,0,0.0
hex_010_019,2020,209.34874001579152,2,50.0
hex_010_019,2021,77.39401531974889,0,0.0
hex_010_019,2022,135.81151381531936,0,0.0
hex_010_020,2008,87.66097806208663,0,0.0
hex_010_020,2009,82.813994220429,0,0.0
hex_010_020,2010,90.15109658462306,0,0.0
hex_010_020,2011,197.32660426583556,1,20.0
hex_010_020,2012,116.82864265111999,0,0.0
hex_010_020,2013,75.44462827158057,0,0.0
hex_010_020,2014,145.54553517232338,0,0.0
hex_010_020,2015,76.17904013110532,0,0.0
hex_010_020,2016,160.14422076715974,0,0.0
hex_010_020,2017,153.43727853232787,0,0.0
hex_010_020,2018,163.68238268350976,0,0.0
hex_010_020,2019,67.59333472803235,0,0.0
hex_010_020,2020,215.90170560148442,2,50.0
hex_010_020,2021,73.50779260785215,0,0.0
hex_010_020,2022,135.81151381531936,0,0.0
hex_010_021,2008,91.92924608894106,0,0.0
hex_010_021,2009,89.85529052866829,0,0.0
hex_010_021,2010,96.8902525849806,0,0.0
hex_010_021,2011,203.2110161560567,1,20.0
hex_010_021,2012,116.64018501889375,0,0.0
hex_010_021,2013,77.45566398710466,0,0.0
hex_010_021,2014,147.598170563769,0,0.0
hex_010_021,2015,83.33241817260368,0,0.0
hex_010_021,2016,165.70668503041944,0,0.0
